stars,comment
"4,0 su 5 stelle","







  
  
    Ho acquistato questo tablet principalmente come supporto di lettura per pdf durante lo studio, dato che non avevo intenzione di investire una cifra più importante per un Notebook o un tablet di fascia alta.Direi di aver fatto la scelta giusta, in quanto questo device è adatto più che altro a scopo consultativo, poiché i suoi 2GB di RAM partono appena apri 3-4 app discretamente pesanti, come YouTube o Facebook. Qualità costruttiva comunque buona, considerato il prezzo; nota forse abbastanza dolente è l'audio, di bassa qualità sia dagli speaker che in cuffia.In conclusione buon rapporto qualità/prezzo, consigliato per utilizzo non intenso, come studio o visione video.
  
"
"5,0 su 5 stelle","







  
  
    Cosa devo dire di più, se non che è un ottimo prodotto, soddisfa pienamente le mie esigenze a tal punto che non uso quasi più il mio notebook. Mi trovo molto bene, la batteria dura abbastanza, visto il grande utilizzo che ne faccio. Lo schermo è luminoso, grande... Insomma, mi piace!!! 😊😊😉Amazon come sempre puntuale ed i corrieri gentilissimi.
  
"
"5,0 su 5 stelle","







  
  
    Arrivato in 1 giorno con il super servizio Prime. Ho cercato un tablet per sostituire un vecchio iPad adesso non più aggiornabile, neanche tramite il carrozzone iTunes (che odio). Il tablet  Android funziona bene, fai circa tutto, anche produzione di documenti importanti. La versione 8 è oggi un pò datata e qualche piccola impuntatura si sente ma nel complesso tutto gira bene ed egregiamente. Poi con quello che costa è un affare.
  
"
"3,0 su 5 stelle","







  
  
    Il tablet ha un aspetto gradevole con una  buona diagonale, no fullscreen. Il peso considerevole non lo pone tra i device propriamente comodi da usare in mobilità (le cover ripiegabili faticano a tenerlo reclinato). Ha una discreta luminosità e vividezza dei colori e un buon comparto audio. A volte, a sessioni aperte, accusa qualche fastidioso rallentamento nelle risposte. A proposito del touch non ho un'opinione oggettiva in quanto, avendo applicato si da subito un vetro protettivo, non mi sono trovato bene con la sensibilità, non tarabile dalle impostazioni. Voglio attribuire la colpa al vetro. Manca di aggionamenti android e questo è veramente grave (vers.  7.1.….) rendendolo obsoleto. La durata della batteria è sufficiente per un utilizzo base e standby, appena si esagera con l'utilizzo si ha un drastico calo di carica che lo rende inservibile con j funzione telefono. Comprato per un regalo non lo ricomprerei più.
  
"
"4,0 su 5 stelle","







  
  
    ► Descrizione ◄Tablet 10"" entry level► In sintesi ◄PRO: economico, schermo ampio e luminoso, fluido, adatto a utilizzo quotidianoCONTRO: audio gracchiante se si alza il volume, grafica vecchiotta► Impressioni ed utilizzo ◄Ho acquistato questo tablet per mia figlia di 9 anni e per l'utilizzo che ne fa lei è ottimo. Lo usa per navigare in internet e per giocare su app semplici come candy crash e minecraft. E' fluido e per il momento anche veloce.Da adulto non posso non notare che sembra di avere in mano un prodotto un po datato, soprattutto nella grafica sembra un cellulare del 2015 e l'audio gracchia se si alza appena un po l'audio.Se si cerca un prodotto economico e funzionale per uso quotidiano mi sento comunque di consigliarlo e direi anche di non prendere in considerazione le cinesate che costano un po meno ma per esperienza personale non valgono niente.Consiglio l'acquisto di una microsd per non caricare troppo la memoria interna.► In Conclusione ◄Lo consiglio soprattutto per l'ottimo rapporto qualità prezzo.
  
"
"5,0 su 5 stelle","







  
  
    All'inizio ero un po' scettico sull'acquisto, ma ora dopo qualche mese di utilizzo posso ritenermi soddisfatto. Lo schermo è luminoso, brillante. La memoria interna è sufficiente ma consiglio di espanderla con una memory card. La ricezione wi-fi è ottima, ma la cosa che più mi soddisfa è la durata della batteria! Non l'ho ancora usato come telefono perchè non ne ho avuto bisogno. Per tutto il resto è un buon prodotto.
  
"
"5,0 su 5 stelle","







  
  
    Ottimo tablet, schermo luminosissimo, audio eccellente, non servono le cuffie. Ho aspettato molto per acquistarlo ad un prezzo abbordabile per il mio portafogli ed ho trovato l'occasione giusta lunedi 2dicembre. L'ho acquistato assieme ad una bella cover rossa, che mi permette di tenerlo in orizzontale sul tavolo. Intuitivo nell'uso, dato che ho già uno smartphone Honor, arrivato con aggiornamento sicurezza sett. c.a. Ben impacchettato, consegna veloce, prima della data prevista, Amazon una garanzia. Sono molto soddisfatta.
  
"
"4,0 su 5 stelle","







  
  
    Il pacco contiene il tablet e il caricatore, NO stilo o cover. Google play è funzionante e non da problemi come pensavo. Vi sono tutte le app di Office e Google già installate. La grandezza è perfetta per leggere, disegnare e giocare. La batteria non regge bene una giornata di utilizzo molto carica, però per chi ne fa un uso saltuario durante la giornata va bene. È un bel tablet, non è il migliore ma è sufficiente per chi come me l'ha preso per leggere, disegnare e guardare film e serie.Audio top, con doppio emettitore di suono. Una cosa che non sopporto sono i tasti laterali, posti sul lato più corto, nell'utilizzare il tablet in verticale si rischia ogni volta di cliccare per sbaglio e bloccarlo ogni due secondi.Bassisima possibilità di personalizzazione.
  
"
"4,0 su 5 stelle","







  
  
    Se volete comprare questo tablet per un parente ed in caso usarlo ogni tanto o proprio per condividerlo attivamente, sappiate che non è possibile. Apparentemente, non c'è un aggiornamento Android oltre la versione 8, idem per EMUI e dal supporto tecnico di Huawei dicono che è una scelta aziendale che dipende dal modello, come se il pre-requisito fosse hardware. Per quanto mi riguarda, avendo questa feature già sul mio ""vecchio"" Nexus 7 del 2013, trovo sia una cosa ridicola; EDIT: ho rimosso un commento negativo perché alla fine, ci si può informare prima di acquistare, cosa che ho fatto dando per scontato questa funzionalità. Sto ormai usando questo tablet (solo Wi-Fi) da un pò e a parte il riconoscimento facciale che funziona 1 volta su 3, devo dire che è tutto molto fluido e veloce. Consigliato a chi voglia un tablet per uso singolo.
  
"
"4,0 su 5 stelle","







  
  
    Versione Android un po' superata ( è la 7 mentre oggi si viaggia a oltre 8) e anche Emui è ferma a 5.1Niente da dire considerato il prezzo. Il problema è che non si aggiorna, fatta eccezione per i servizi, le mail, e tutte le altre applicazioni di Android e di Huawei.Non ha regolazione automatica dell'intensità di luminosità del display, per tutto il resto direi che è un buon dispositivo considerando il prezzo.Bello lo schermo come tutti i prodotti Huawei , non si graffia e si pulisce facilmente. Bella e solida la scocca.Facile da usare, semplice e quindi consigliabile a chi non ha particolari esigenze tecniche.
  
"
"5,0 su 5 stelle","







  
  
    Display da 10,1""(risoluzione 1920 x 1200)  schermo da 16:10 .processore octa-core con una frequenza principale fino a 2,36 GHz Possibilità di espandere  a 256 GB utilizzando una scheda microSD.32 GB di memoria interna x applicazioni.Android 8.0 Oreo con la personalizzazione EMUI 8.0 , presente il play storie con la possibilità di installare le app, evitando il ban americano.Ha il miglior rapporto qualità-prezzo fra quelli in commercio.Per potenza non  ė paragonabile prodotti fascia alta ,e la mancanza di un possibile aggiornato Emui non lo rende una opzione x tutti.Ma se non avete grosse pretese rimane un ottimo prodotto sia x vedere video e x  videogiochi che riesce a fare girare senza rallentamenti.
  
"
"5,0 su 5 stelle","







  
  
    Preso da poco per uso multimediale.Fa molto bene il suo lavoro, lo schermo è un fhd 10,1"" con un buon angolo di visione e una buona resa cromatica.Non ho fatto test specifici ma la visione di contenuti HD/FHD direi che è piú che soddisfacente. Il sensore di luminositá è molto comodo e adatta molto bene la luminositá del pannello alla luminositá ambientale. In questo modo si ha una buona visione dall'esterno all'interno da camere illuminate od in penombra senza sovra/sotto illuminazione.L'audio, fino ad oggi non ho mai incontrato un tablet con un audio cosí elevato ma soprattutto cosí corposo e profondo, sembra una vera TV. Molto bene direi.Usabilità e reattività direi buone, aiutati forse anche dai 4GB di RAM, pensavo peggio col Kirin 659 SoC non proprio dell'ultima ora.Fotocamere niente male ho fatto qualche video con la fotocamera frontale (5mpx mi pare) e non è male.
  
"
"5,0 su 5 stelle","







  
  
    Ho acquistato l tablet per sostituire un ASUS 10"", ma nel cambio ho tratto sicuramente un'enorme vantaggio: display Full moto luminoso e leggibile risoluzione 1920 x 1200 e 224 PPI HD, 3GB di memoria R.A.M. ( da NON sottovalutare  per un uso intenso del tablet ) buon processore, ma la ""punta di diamante"" è sicuramente la batteria: 7500mAh che sono veramente inesauribili, Carica completa in circa 2 ore (connessione USB-C) che non son molte per una capienza cosi esagerata. Anche sotto stress non scalda e non si blocca, fila via liscio come una ""Ferrarina"". Logicamente non è un prodotto di fascia ""alta"" ma per il mio uso quotidiano di uinformatico e qualche gioco non pesante vale veramente il ( basso) prezzo speso. Come sempre lo scontato elogio ad Amazon per la velocità e qualita del servizio consegne.
  
"
"5,0 su 5 stelle","







  
  
    Veramente un bel prodotto, qualità costruttiva e dei materiali al top, sto aspetta di ancora la tastiera e la penna che erano in regalo.. Avevo il dubbio di come mi sarei potuto trovare con un dispositivo senza servizi Google, ma devo dire che smanettandoci un po' con i vari store (app gallery, Amazon app store, trovapp, apk pure) si trovano tutte le app di uso comune (Netflix, prime video, Google Chrome) per le app Google si può creare il collegamento sulla homescreen da Google Chrome che genera in automatico delle web app che girano benissimo. Batteria ottima, sono arrivato a quasi 8 ore di screen on. Valutate bene il vostro attaccamento ai servizi Google, ma per un utilizzo base, con App di svago e per lavorare su documenti va super bene. Appena mi arriveranno anche tastiera e penna l'utilizzo sarà sicuramente ancora più comodo. Consigliato
  
"
"5,0 su 5 stelle","







  
  
    Tablet huawei t5 nella versione da 32gb wifi, un prodotto quasi perfetto in tutto con una velocità di processore abbastanza sufficientemente per fare qualsiasi cosa come modificare foto, navigatore sul web, vedere film e ascoltare musica. Ovviamente non è come un PC, quindi su alcuni aspetti è abbastanza limitato ma per chi non pretende molto è perfetto!
  
"
"1,0 su 5 stelle","







  
  
    penso che non acquisterò più nulla della huawei, è il secondo tablet che cambio sperando in un difetto del primo. Ed invece è proprio la produzione che è pessima: una ricarica lentissima, una batteria che si scarica in una manciata di ore indipendentemente dall'uso che si fa.  Peccato perché il video è molto naturale ma se tutto il resto è così scarso, a fronte di un prezzo contenuto ma nella norma, vale la pena affidarsi ad aziende produttrici più affidabili.
  
"
"4,0 su 5 stelle","







  
  
    inizialmente, al primo avvio e configurazione/installazione ci sono rimasto un pò male perchè il display era poco reattivo.dopo aver installato tutto si è ripreso ed è ""normale"". da un punto di vista prestazionale nulla da eccepire. non particolarmente pesante, direi un buon acquisto.acquisto forzato dal fatto che la versione più ""multimediale"" M5 non presenta uscita cuffie ad esempio e per via del fatto che la fotocamera non è granchè in entrambi.il T5 fa foto oneste, ovviamente non bisogna aspettarsi foto stile smartphone ultimo grido, ma è difficile trovare un tablet con una fotocamera ottima.lo consiglio, ha un prezzo contenuto e va bene per un uso misto multimediale, casalingo, giochi.
  
"
"5,0 su 5 stelle","







  
  
    Arrivato come sempre nei tempi dichiarati, il pacco si presentava perfetto.Lo sto utilizzando da un paio di settimane ormai ed è velocissimo. Ottime prestazioni, la batteria tiene parecchie ore di utilizzo, anche guardando più film. Ottima grafica: luminoso, neri bellissimi.Anche i giochi che sto utilizzando (che non sono comunque molto pesanti), non creano problemi.Consigliatissimo per un uso quotidiano e per il costo contenuto.
  
"
"2,0 su 5 stelle","







  
  
    Ho comprato questo tablet per provare le funzionalità di accessibilità di Android e l'utilizzo con Word. Purtroppo forse per la scarsa memoria e potenza si bloccava spesso nel caricamento dei files o non funzionavano le sintesi vocali. Non adatto a un non vedente. Non adatto come sostituto di un pc per la scrittura di testi. Comode invece le funzioni lte e telefoniche. Rivenduto dopo un mese.
  
"
"5,0 su 5 stelle","







  
  
    Tablet di fascia media...ma con buone prestazioni e di ottima fattura (il corpo è in metallo). La ram da 3Gb ed il processore Kirin octa-core da 2,36 GHz lo rendono piuttosto reattivo e comunque in grado di eseguire senza problema i giochi dello store di Google. Lo schermo da 10,1""(risoluzione 1920 x 1200) è molto luminoso e nitido e si guarda piacevolmente. Nella confezione è presente soltanto il tablet senza alcun vetro protettivo o cover..che (se interessano) devono essere acquistati separatamente. Il tablet ha installato soltanto le app più importanti e qualche gioco che qualora non fosse di nostro gradimento..può essere disinstallato molto semplicemente. Presente poi la classica app Huawei ""Gestione dispositvo"" che risulta utile per la pulizia dei file superflui...della memoria..etc. Il Google Store è preinstallato. Nel complesso..ed in realazine al prezzo trovo il prodotto molto competitivo con gli equivalenti di altro brand.
  
"
"1,0 su 5 stelle","







  
  
    Hardware da paura, peccato ci sia un software non ottimizzato.Speravo di usarlo per vedere film, ma sia con Amazon prime video che Netflix possono riprodurre solo a bassissima qualità...Penna e tastiera dopo 2 settimane ancora nemmeno l'ombra.Il software Android poi è altamente sconsigliato per tablet, è praticamente un telefono col schermo più grande... Io che uso spesso wechat nemmeno posso loggarli contemporaneamente come ipad e iPhone.Peccato veramente.Reso.
  
"
"5,0 su 5 stelle","







  
  
    Ho acquistato questo tablet prevalentemente per uso universitario, in modo da poterlo usare per prendere appunti e avere tutti i documenti necessari in uno strumento piccolo e leggero. E fa il suo dovere senza problemi e, anche, senza troppe pretese. Ma d'altronde per un prezzo così accessibile va più che bene. La batteria ha una buona durata, e anche la memoria è molto buona.Per quanto riguarda il prendere appunti (uso la apposita penna Huawei), nulla da dire, lo si può usare senza troppi problemi. Certo, c'è un po' di ritardo tra il movimento della penna e il tratto sullo schermo, e la precisione non è il massimo (specialmente a seconda dell'app che si usa: io uso OneNote, che non è il massimo per questo aspetto; con altre app le cose migliorano), ma sono difetti tranquillamente trascurabili e che non danno difficoltà di alcun tipo.Anche la velocità d'azione del tablet, intesa sulle app, è buona. Questo, ovviamente, considerando un certo numero di schede aperte, ma che non vadano a pesare troppo sulla RAM. Non saprei dare una valutazione se lo si dovesse usare con applicazioni più pesanti aperte allo stesso tempo.Riassumendo, se avete necessità di un tablet per appunti e avete un budget limitato, questo tablet è la scelta giusta.Talvolta lo uso anche per la visione di film, e ne sono abbastanza soddisfatto. C'è sicuramente di meglio ma, di nuovo, per questo prezzo, va più che bene.Ciò che lascia più a desiderare è la fotocamera: non è esattamente il massimo della definizione. In ogni caso, non è per me una così grave mancanza.
  
"
"4,0 su 5 stelle","







  
  
    Nel complesso è un buon dispositivo anche se la qualità prezzo non è proprio il massimo visto i competitor su questa fascia, la risoluzione è accettabile ma scordatevi i 4K, le fotocamere sono sufficienti ma ricordo che è un tablet e non uno smartphone, la batteria ha una buona durata, la nota dolentissima è non avere in dotazione neanche una scadentissima coppia di cuffie e un caricatore rapido, in compenso l’audio è molto buono e spaziale, lo schermo risulta senza sprechi con un bel display brillante con colori molto vividi esso è visibile in molte angolazioni senza far risultare le immagini piatte , insomma... un buon disposto ma senza grandi pretese, il prezzo non è il massimo per la fascia magari potevano mettere un paio di cuffie con custodia e tastiera si può tranquillamente affermare che la Huawei si crogiola sugli allori
  
"
"5,0 su 5 stelle","







  
  
    Wifi affidabile su entrambe le bande e schermo di qualità che supporta streaming video HD. Buona la velocità di navigazione e dell'esecuzione applicazioni anche installando sd card. Durata batteria ottima come i tempi di ricarica da spento. Normale per il gaming dove la CPU tentenna in PUBG. Buono anche l'audio dagli altoparlanti che diventa molto buono in cuffia stereo poiché il DAC regala inaspettatamente risoluzioni hires fino a 192/24bit.
  
"
"5,0 su 5 stelle","







  
  
    Bel prodotto qualità  prezzo. Consigliato per chi non vuole investire molti soldi ed avere ugualmente un prodotto super valido!Esteticamente la finitura in alluminio del posteriore è molto gradevole e da una sensazione di qualità, l'assemblaggio è anch'esso ottimo, solamente la restituzione tattile sul display è un po' ruvida, probabilmente possiede il solitotrattamento oleofobico tipico del marchiopurtroppo spesso al risparmio), Display che nell sua componente è un ottimo HD, chiedere di più per questa fascia è impossibile ma viste le dimensioni, nella fruizione di un film non fasentire la mancanza di maggior definizione.Qualche limite è possibile notarlo durante la.fattura, ma con i giusti accorgimenti sulladimensione dei caratteri e di Google Chrome.'ottimizzazione fa sparire ogni sfocatura. CONSIGLIATO
  
"
"2,0 su 5 stelle","







  
  
    il tablet é buono ma la durata della batteria discutibile veramente! dopo 3 connessioni a zoom di seguito per testarlo e un'ora di musica alle 16 in carica che era al 17% alle 22 ancora era al 65%.In casa sbbiamo 3 cellulari typeC  e cavi typeC per la connessione diretta alla tv con HDMI.Per cui erroneanente ho scambiato il T5 e l M5lite prendendo il T5 che invece ha micro usb.insomma treso e preso l m5lite...una bomba. ricaticato in 2 ore, 4casse e Audio Harmoni...senza parole..a livello di suono é imbattibile forse il miglior tablet in assoluto per video musica film etc etc.chiaramente typeC.per 60euro di differenza nn c é storia..l M5 lite tutta la vita!
  
"
"5,0 su 5 stelle","







  
  
    Il prodotto è ben assemblato, il display non presenta grosse pecche, anzi è un ips fhd molto tranquillo che permette la corretta visone sia dei contenuti multimediali che office.Il processore, benché non di primo pelo, svolge in maniera sufficientemente fluida il lavoro per il quale è stato pensato. La ram è sufficiente.Buona impressione ho avuto dell'audio stereo che è bello potente e non gracchiante. La batteria consente di non avere grosse preoccupazioni fino a sera e anche oltre. Spedizione rapida di Amazon, consegna traballante da parte di Poste italiane. Nel complesso mi ritengo soddisfatto.
  
"
"4,0 su 5 stelle","







  
  
    La mia perplessità deriva solo dall'antiquata porta USB 2, purtroppo universale sui tablet fino a 300 euro. E' un anacronismo fastidioso, che serve solo al fabbricante per invogliare l'acquirente a spendere di più.Trasferire film registrati dalla TV sul computer, usando attraverso la USB 2 del tablet, richiede 5 minuti esatti per 5 GB, mente basterebbero 45 secondi con una porta USB3. La differenza è semplicemente irritante.Già che ci siamo: suggerisco comunque l'uso di una scheda di espansione UHS-I  classe 30V, la differenza in positivo di prestazioni ne giustifica appieno il lieve maggior prezzo
  
"
"4,0 su 5 stelle","







  
  
    Lo consiglio solo per attività multimediali!Ottimi materiali, buon assemblaggio ma nell'uso quotidiano come va?Va bene che stiamo parlando della versione lite, ma per il prezzo a cui viene venduto Huawei ci poteva omaggiare con un hardware un po' più prestante!Durante il periodo di utilizzo ho trovato il tablet poco prestante nel gestire le App e la navigazione web, accettabile la risoluzione dello schermo e ottimi la batteria, la qualità audio e la ricezione WiFi.Fotocamera.....Vabbè andiamo avanti!Quindi se cercate un tablet per fare principalmente streaming video o giocare a dei giochini poco impegnativi e avere una batteria che vi assista, allora potreste prenderlo in considerazione anche se ad un prezzo inferiore riuscireste a trovare un prodotto con le stesse prestazioni!Se invece cercate in questo Tablet un prodotto idoneo per lavoro/divertimento.... Continuate la vostra ricerca!!!Un tablet che raggiunge a malapena la sufficienza e la qualità non giustifica il prezzo, a mio parere un po' troppo alto.Allo stesso prezzo si riesce a trovare iPad 2018 che non ha bisogno di presentazioni.
  
"
"5,0 su 5 stelle","







  
  
    Assolutamente soddisfatto. Velocissimo nella navigazione internet, ottima qualità dello schermo full hd, memoria robusta e per un bel po non ci sarà bisogno di una micro sd per espanderla. Bello e pulito esteticamente, sottile e tutto schermo. Consiglio una custodia slim IVSO. Solo l'autonomia non eccezionale ma comunque buona. Non uso la fotocamera. Consigliabilissimo in più da me acquistato con sconto black friday!
  
"
"5,0 su 5 stelle","







  
  
    Dopo varie recensioni ho deciso di acquistare questo Tablet e vi assicuro che è stata la scelta miglior che io abbia fatto, Xchè è stupendo va una bomba, velocità, schermo, colori, per me è un top di gamma. Se vi serve un buon tablet ad un prezzo ottimo questo fa per voi. Io mi sono trovato felicissimo dell’acquisto...è la consegna sempreImpeccabile.
  
"
"5,0 su 5 stelle","







  
  
    Ottimo rapporto qualità-prezzo per questo prodotto (T5) dal processore veramente veloce. Eccellente riuscita in epoca coronavirus, per videolezioni e video-distrazioni. Assolutamente consigliato! Arrivo in anticipo sul previsto, perfettamente imballato. Dotato di presa di ricarica. Noi abbiamo aggiunto anche l'assicurazione biennale, visto il prezzo conveniente
  
"
"5,0 su 5 stelle","







  
  
    Arrivato puntualissimo, il T3 (versione solo WiFi) si è dimostrato subito un tablet ben rifinito, con un ottimo schermo e una fluidità impressionante. Certamente va ""allegerito"" di molte applicazioni preinstallate, puntando  a tenere solo quelle essenziali, ma in compagnia di una scheda SD da 16GB, diventa preciso e reattivo, oltre che capiente al punto giusto. Ho sempre avuto un rapporto difficile con i tablet, ma questo mi sembra decisamente ben impostato e di ottima qualità costruttiva...
  
"
"5,0 su 5 stelle","







  
  
    Premetto che ho il tablet 10 giorni e lo sto ancora testando ed è il primo in assoluto che compro.Fino ad ora mi sto trovando veramente bene. Arrivato nel giorno stabilito e imballato alla perfezione.Lo schermo è perfetto per guardare film, serie tv o leggere e io lo uso principalmente per questo. L'audio è strepitoso, sembra di avere di fronte una tv non un tablet!La durata della batteria è fantastica. Quando è arrivato era al 63%. Sono riuscita a impostare e scaricare varie cose, guardarci sopra 4-5 puntate di un telefilm ed era ancora al 10%. Da non esperta posso dire che ha veramente una batteria ottima.Essendo abituata al sistema IOS per via del telefono, devo dire che EMUI mi ha sorpreso. Veloce, facile e molto intuitivo e devo dire che lo apprezzo sempre di più rispetto a IOS.La memoria da 32 è vero, è occupata in parte dalle app già installate ma se a voi non interessano potete disinstallarle come ho fatto io con i giochi e le app della penna ed espanderla quanto volete.In sostanza: non ha niente da invidiare ad Apple secondo me. Ha una batteria ottima, un audio strepitoso e uno schermo fantastico! E per un prezzo così , questo è il top.Super consigliato a tutti!
  
"
"4,0 su 5 stelle","







  
  
    Lo sto usando davvero da poco, in generale mi ritengo per ora soddisfatto. Un buon tablet a patto di trovarlo a prezzo scontato, sui 250 euro se ne può iniziare a parlare, credo che i 299 chiesti di listino siano eccessivi.Ha però una pecca abbastanza importante, ovvero non supporta il multiutente. Lo trovo abbastanza grave ed inspiegabile considerato che Android lo supporta nativamente. Temo sia una scelta di Huawei che lo offre solo nelle versioni superiori (M5 e M5 pro). Sto cercando di capire se si tratta di una scelta voluta o di un errore, quindi risolvibile con un eventuale nuovo firmware. Nel primo caso vedrò se vale la pena passare alla versione superiore.
  
"
"5,0 su 5 stelle","







  
  
    Ho acquistato questo tablet esclusivamente per utilizzarlo come console di missaggio touch per il mio mixer Midas. Dopo svariati mesi di utilizzo, posso dire che il prodotto si è rivelato ottimo per quanto concerne:- precisione e risposta del controllo touch- qualità del display (luminosità e definizione)- durata della batteria (se si ha cura di spegnere lo schermo quando non serve)Meno bene in quanto a robustezza: in occasione dell'unica caduta da circa 70 cm di altezza su parquet (quindi non il peggio che potesse capitare) e seppur provvisto di una custodia ""armata"", il tablet si è aperto ai lati e ho potuto evitare il peggio solo grazie alla custodia che l'ha tenuto insieme. Ho poi richiuso il dorso senza particolari problemi e conseguenze, tuttavia sconsiglio caldamente di utilizzarlo senza una custodia molto molto robusta.Ove si necessitasse di un tablet particolarmente resistente, consiglierei di rivolgersi a modelli di fascia nettamente superiore.
  
"
"5,0 su 5 stelle","







  
  
    Ho notato le seguenti cose:- Emui permette di gestire molte app ( notifiche, blocco avvio, chiusura app per aumentare la batteria, evidenzia app che consumano di più ovvero nel mio caso vpn)- prime video funziona in multitasking su oreo ( appare in una piccola finestra nello schermo)- la batteria dura tantissimo- il sensore illuminazione è un po lento- display ips ottimo- foto deludenti- per office, pagamenti su banca, browsing è perfetto ( dubito che lo sia per giochi)- ottimo per il multimediale ( con le cuffie un po' meno): riempie di un buon sound una stanza- dura un giorno e mezzo circa ( anche con poca batteria tipo dieci percento il residuo di tempo è sulle cinque ore)Ottimo prezzo su Amazon nel prime day
  
"
"4,0 su 5 stelle","







  
  
    Ho acquistato la versione LTE a 156€ per una persona anziana. A questo prezzo credo che sia un buon affare.Il tablet è costruito bene, e Huawei è una garanzia sul lato software.In senso assoluto, le caratteristiche tecniche sono un pò limitate. Il processore, pur essendo affidabile e ben ottimizzato, è pur sempre il modello di fascia bassa. Si sente la mancanza di almeno un altro Gb di ram. E i 16 Gb di memoria (quasi metà occupati dal sistema) si esauriscono presto, ma a questo si può ovviare con una scheda SD.Ma se l'uso è limitato alla consultazione internet e poche altre app, e che non siano particolarmente pesanti, allora può andare benissimo. Altrimenti suggerisco di spendere poco più per il modello T5.
  
"
"3,0 su 5 stelle","







  
  
    Senza infamia e senza lode. Un tablet decisamente buono per quanto riguarda materiali e qualità costruttiva. Il costo a parer mio è adatto alla fascia in cui il prodotto si va a posizionare, ovvero alla fascia relativa ai tablet dedicati all'uso domestico. Quindi streaming video, navigazione video e giochi non troppo elaborati.  Buona la qualità video ed audio, anche la batteria non è male.Non ho apprezzato la scelta di posizionare il tasto di accensione e spegnimento sul lato corto del tablet e la presenza ancora di una porta micro-USB per la ricarica. Il comparto fotocamere è sufficiente per fare delle videochiamate.Altro lato negativo la quantità di memoria, 3GB RAM e 32Gb di storage un po' pochi per gli standard moderni. Soprattutto perché su un tablet domestico, magari dedicato anche a dei bambini, si tende a scaricare tante applicazioni.
  
"
"5,0 su 5 stelle","







  
  
    Eccellente un ottimo tablet di un marchio sempre piu affermato, ormai completamente affidabile. Il display è di tipo LCD TFT il processore octa-core  con 2.3 ghz e 2 GB di ram. La capacità della batteria è di 5100 mAh dalla durata sorprendente riesco ad usarlo per parecchie ore di navigazione (circa 7 ore) mentre in stand by resta acceso tre giorni tranquillamente. La memoria interna è di 32 GB, ma c’è la possibilità di espandere la memoria con una microSD fino a 256 GB. Il display ha una grandezza di 10.1” e una risoluzione da 1920x1200. La fotocamera frontale è da 5MP, non è eccezionale ma il tablet sicuramente non lo uso per fare foto, in genere è una caratteristica che non mi interessa su questi dispositivi e una fotocamera esterna da 2 MP. Per l’audio sfrutta due bei speaker stereo. Ha una connessione wi-fi e 4G. Nella confezione è presente un ottimo alimentatore che ricarica la batteria in pochissime ore nonostante la grande capacità. Nel complesso un ottimo tablet ricreativo e ottimo rapporto qualità prezzo
  
"
"5,0 su 5 stelle","







  
  
    Ho comprato questo tablet in sostituzione di un altro di marca che è stato una delusione assoluta, perché non potevo installare alcuna app dal playstore oltre ad andare lentissimo, devo dire che per la cifra pagata è un bellissimo oggetto, ho comprato il modello HUAWEI Mediapad T5 10 Tablet LTE con Display da dieci pollici, velocità nel caricare le app buona, anche la grafica niente male, forse il suono lascia un po a desiderare, ma rispetto a prima ho fatto un salto di qualità, ha uno scomparto per la sim e quindi e si possono ricevere e effettuare chiamate. Riguardo alla posizione dei tasti di accensione e regolazione del volume sono posizionati in maniera diversa, ma ci si fa l'abitudine alla svelta. Finalmente posso installare tutte le app che voglio senza limitazioni sono veramente soddisfatta dell'acquisto.
  
"
"5,0 su 5 stelle","







  
  
    A mio parere uno dei migliori tablet per rapporto qualità/prezzo e prestazioni!Premetto che lo utilizzo principalmente per la visione di film (audio e video davvero fantastici!!), ma quando mi capita di fare lavori veloci con Office oppure on-line non sbaglia un colpo.Davvero molto consigliato!!
  
"
"5,0 su 5 stelle","







  
  
    Sto usando questo Tablet principalmente per lo studio e devo dire che sono pienamente soddisfatto del prodotto.Il display è molto buono e la modalità protezione occhi rende le ore di studio decisamente meno faticose.Le cose che però mi hanno lasciato davvero sbalordito sono la durata della batteria e l'audio:La batteria è' durata 4 giorni con una carica al 100% durante i quali ho studiato per mezza giornata (di display effettivo probabilmente intorno alle 2-3 ore, forse qualcosa in più), giocato (un paio di partite a Free Fire al giorno) e ho visto qualche video su Youtube. Dopo 4 giorni era ancora al 23%.La qualità audio non è comparabile a nessun altro Tablet che ho avuto la possibilità di provare/vedere, per un Tablet è decisamente molto più di ciò che ci si aspetta.Per quanto riguarda i videogiochi si comporta abbastanza bene in generale, ho provato qualche gioco e non ho avuto grossi problemi.Nello specifico PUBG gira con dettagli medi (con qualche calo di FPS che ti costringe a metterli bassi) e Free Fire gira con grafica standard, dipende molto dal gioco, in generale va bene.Consiglio l'acquisto.
  
"
"5,0 su 5 stelle","







  
  
    Il tablet è molto bello e facile da usare.Ricorda un honor view 10 lite.Ottimo display che permette il funzionamento corretto di Netflix in FHD.Audio buono. Per il momento sono pienamente soddisfatto e lo consiglio ma in futuro posso variare la recensione.
  
"
